order_id,order_date,order_time,customer_id,store_location,product,flavor,quantity,price_per_unit,total_price,payment_method,order_type,promotion
132,10/26/2024,12,132,Downtown,Donut,Chocolate Twist,5,1.62,8.1,Credit Card,Delivery,10% Off
133,11/4/2024,4,133,Downtown,Hot Tea,,2,2.38,4.76,Credit Card,Delivery,10% Off
133,11/4/2024,4,133,Suburb,Hot Tea,,5,2.45,12.25,Mobile,Delivery,Buy 1 Get 1
134,12/7/2024,21,134,Midtown,Hot Tea,,6,1.62,9.72,Mobile,Delivery,None
134,12/7/2024,21,134,Midtown,Hot Tea,,3,1.37,4.11,Mobile,Delivery,Buy 1 Get 1
135,10/22/2024,13,135,Midtown,Donut,Blueberry Cake,6,1.24,7.44,Credit Card,Delivery,10% Off
135,10/22/2024,13,135,Downtown,Donut,Old Fashioned,2,3.48,6.96,Credit Card,Delivery,Buy 1 Get 1
136,11/3/2024,5,136,Suburb,Coffee,,2,1.15,2.3,Credit Card,In-store,Buy 1 Get 1
137,10/16/2024,3,137,Suburb,Donut,Cinnamon Sugar,6,2.42,14.52,Cash,In-store,None
138,10/15/2024,13,138,Downtown,Donut,Pumpkin Spice,6,1.6,9.6,Mobile,Delivery,10% Off
138,10/15/2024,13,138,Uptown,Donut,Maple Bar,6,2.72,16.32,Cash,Delivery,Buy 1 Get 1
138,10/15/2024,13,138,Downtown,Donut,Vanilla Frosted,4,1.56,6.24,Cash,In-store,None
139,12/28/2024,4,139,Midtown,Donut,Cinnamon Sugar,3,2.36,7.08,Cash,Delivery,None
139,12/28/2024,4,139,Midtown,Coffee,,1,1.99,1.99,Credit Card,Delivery,10% Off
139,12/28/2024,4,139,Downtown,Coffee,,1,3.21,3.21,Credit Card,In-store,Buy 1 Get 1
140,10/23/2024,3,140,Midtown,Donut,Vanilla Frosted,5,1.98,9.9,Credit Card,In-store,Buy 1 Get 1
140,10/23/2024,3,140,Suburb,Coffee,,4,1.97,7.88,Cash,Delivery,None
140,10/23/2024,3,140,Downtown,Coffee,,4,3.26,13.04,Mobile,In-store,None
141,12/5/2024,12,141,Uptown,Hot Tea,,6,1.71,10.26,Mobile,Delivery,Buy 1 Get 1
141,12/5/2024,12,141,Uptown,Donut,Apple Fritter,6,3.31,19.86,Credit Card,Delivery,None
141,12/5/2024,12,141,Midtown,Coffee,,2,3.87,7.74,Cash,Delivery,10% Off
142,11/6/2024,2,142,Midtown,Hot Tea,,4,3.11,12.44,Credit Card,In-store,Buy 1 Get 1
142,11/6/2024,2,142,Downtown,Donut,Apple Fritter,4,2.58,10.32,Cash,In-store,Buy 1 Get 1
142,11/6/2024,2,142,Suburb,Coffee,,5,2.61,13.05,Mobile,Delivery,Buy 1 Get 1
143,11/16/2024,4,143,Uptown,Coffee,,6,2.75,16.5,Credit Card,Delivery,Buy 1 Get 1
143,11/16/2024,4,143,Uptown,Donut,Chocolate Twist,5,2.25,11.25,Credit Card,Delivery,10% Off
143,11/16/2024,4,143,Downtown,Hot Tea,,6,1.07,6.42,Cash,In-store,10% Off
144,10/20/2024,15,144,Uptown,Donut,Vanilla Frosted,3,3.1,9.3,Cash,Delivery,Buy 1 Get 1
145,12/20/2024,22,145,Midtown,Donut,Chocolate Twist,2,3.3,6.6,Mobile,Delivery,None
145,12/20/2024,22,145,Suburb,Donut,Vanilla Frosted,1,3.05,3.05,Credit Card,Delivery,Buy 1 Get 1
146,10/26/2024,15,146,Suburb,Donut,Apple Fritter,2,3.18,6.36,Cash,In-store,None
147,11/9/2024,13,147,Suburb,Donut,Apple Fritter,4,3.47,13.88,Mobile,Delivery,Buy 1 Get 1
147,11/9/2024,13,147,Uptown,Hot Tea,,2,3.81,7.62,Cash,Delivery,10% Off
148,12/20/2024,5,148,Uptown,Coffee,,2,1.2,2.4,Mobile,In-store,Buy 1 Get 1
149,11/29/2024,19,149,Suburb,Donut,Vanilla Frosted,4,1.7,6.8,Cash,In-store,10% Off
149,11/29/2024,19,149,Downtown,Hot Tea,,2,3.45,6.9,Credit Card,Delivery,Buy 1 Get 1
149,11/29/2024,19,149,Suburb,Hot Tea,,2,3.96,7.92,Mobile,Delivery,None
150,12/21/2024,21,150,Midtown,Coffee,,6,3.04,18.24,Cash,Delivery,10% Off
151,12/3/2024,13,151,Midtown,Donut,Apple Fritter,3,3.09,9.27,Cash,Delivery,None
151,12/3/2024,13,151,Suburb,Coffee,,5,2.42,12.1,Mobile,In-store,None
151,12/3/2024,13,151,Suburb,Donut,Apple Fritter,4,3.9,15.6,Mobile,In-store,None
152,12/24/2024,0,152,Midtown,Hot Tea,,6,1.24,7.44,Mobile,In-store,10% Off
153,12/27/2024,10,153,Uptown,Coffee,,1,1.81,1.81,Cash,In-store,10% Off
153,12/27/2024,10,153,Downtown,Coffee,,4,1.63,6.52,Mobile,In-store,Buy 1 Get 1
153,12/27/2024,10,153,Midtown,Coffee,,6,1.35,8.1,Cash,In-store,None
154,11/13/2024,23,154,Downtown,Hot Tea,,3,2.14,6.42,Mobile,Delivery,None
155,11/1/2024,13,155,Midtown,Donut,Pumpkin Spice,1,3.41,3.41,Mobile,In-store,None
155,11/1/2024,13,155,Suburb,Hot Tea,,4,1.14,4.56,Credit Card,In-store,Buy 1 Get 1
155,11/1/2024,13,155,Midtown,Hot Tea,,5,3.8,19,Mobile,In-store,Buy 1 Get 1
156,12/29/2024,23,156,Suburb,Coffee,,4,2.71,10.84,Mobile,Delivery,None
156,12/29/2024,23,156,Downtown,Donut,Pumpkin Spice,4,1.5,6,Cash,In-store,10% Off
157,10/25/2024,19,157,Uptown,Donut,Chocolate Twist,5,3.97,19.85,Credit Card,In-store,Buy 1 Get 1
157,10/25/2024,19,157,Suburb,Donut,Jelly Filled,4,1.41,5.64,Cash,In-store,Buy 1 Get 1
157,10/25/2024,19,157,Uptown,Coffee,,5,2.37,11.85,Credit Card,Delivery,10% Off
158,12/11/2024,17,158,Uptown,Donut,Jelly Filled,5,2.65,13.25,Cash,Delivery,10% Off
158,12/11/2024,17,158,Midtown,Hot Tea,,1,2.51,2.51,Cash,In-store,Buy 1 Get 1
159,12/13/2024,10,159,Downtown,Coffee,,2,1.58,3.16,Mobile,Delivery,None
159,12/13/2024,10,159,Suburb,Donut,Cinnamon Sugar,4,2.38,9.52,Credit Card,In-store,None
159,12/13/2024,10,159,Midtown,Donut,Jelly Filled,1,2.22,2.22,Credit Card,Delivery,Buy 1 Get 1
160,10/30/2024,16,160,Midtown,Donut,Chocolate Twist,1,2.5,2.5,Credit Card,Delivery,10% Off
160,10/30/2024,16,160,Midtown,Donut,Apple Fritter,1,1.69,1.69,Mobile,In-store,Buy 1 Get 1
160,10/30/2024,16,160,Uptown,Hot Tea,,5,2.69,13.45,Cash,Delivery,Buy 1 Get 1
161,12/16/2024,17,161,Uptown,Coffee,,6,3.46,20.76,Mobile,In-store,10% Off
162,12/21/2024,0,162,Suburb,Donut,Apple Fritter,3,2.15,6.45,Credit Card,In-store,10% Off
163,11/16/2024,6,163,Suburb,Hot Tea,,1,1.29,1.29,Cash,Delivery,10% Off
163,11/16/2024,6,163,Midtown,Donut,Cinnamon Sugar,1,2.9,2.9,Mobile,In-store,None
163,11/16/2024,6,163,Midtown,Donut,Vanilla Frosted,2,3.04,6.08,Cash,Delivery,Buy 1 Get 1
164,10/16/2024,4,164,Suburb,Donut,Maple Bar,3,1.46,4.38,Credit Card,Delivery,None
164,10/16/2024,4,164,Downtown,Hot Tea,,1,1.27,1.27,Mobile,Delivery,None
164,10/16/2024,4,164,Midtown,Donut,Chocolate Twist,1,1.56,1.56,Credit Card,Delivery,Buy 1 Get 1
165,11/23/2024,20,165,Downtown,Donut,Cinnamon Sugar,5,1.28,6.4,Mobile,In-store,None
166,11/20/2024,12,166,Suburb,Donut,Maple Bar,6,3.7,22.2,Credit Card,In-store,10% Off
166,11/20/2024,12,166,Downtown,Donut,Chocolate Twist,2,1.81,3.62,Mobile,In-store,Buy 1 Get 1
167,10/15/2024,19,167,Uptown,Donut,Blueberry Cake,4,1.9,7.6,Mobile,Delivery,Buy 1 Get 1
168,10/8/2024,2,168,Uptown,Donut,Lemon Glazed,5,1.59,7.95,Cash,Delivery,Buy 1 Get 1
168,10/8/2024,2,168,Downtown,Donut,Cinnamon Sugar,5,2.14,10.7,Mobile,Delivery,None
168,10/8/2024,2,168,Suburb,Coffee,,3,1.96,5.88,Mobile,Delivery,Buy 1 Get 1
169,10/21/2024,23,169,Midtown,Hot Tea,,3,3.2,9.6,Credit Card,In-store,None
169,10/21/2024,23,169,Suburb,Donut,Blueberry Cake,4,2.1,8.4,Credit Card,In-store,10% Off
170,11/11/2024,22,170,Downtown,Donut,Pumpkin Spice,6,1.63,9.78,Credit Card,In-store,None
170,11/11/2024,22,170,Downtown,Donut,Chocolate Twist,6,1.91,11.46,Credit Card,In-store,10% Off
170,11/11/2024,22,170,Midtown,Donut,Vanilla Frosted,1,2.35,2.35,Credit Card,Delivery,10% Off
171,12/3/2024,11,171,Downtown,Donut,Apple Fritter,1,3.37,3.37,Credit Card,In-store,Buy 1 Get 1
171,12/3/2024,11,171,Suburb,Coffee,,6,2.99,17.94,Credit Card,In-store,10% Off
171,12/3/2024,11,171,Uptown,Donut,Cinnamon Sugar,4,1.32,5.28,Mobile,In-store,10% Off
172,12/13/2024,22,172,Midtown,Coffee,,4,2.12,8.48,Credit Card,In-store,None
172,12/13/2024,22,172,Uptown,Donut,Pumpkin Spice,1,1.89,1.89,Cash,In-store,None
172,12/13/2024,22,172,Suburb,Hot Tea,,3,2.37,7.11,Credit Card,Delivery,None
173,11/4/2024,12,173,Downtown,Donut,Pumpkin Spice,6,3.09,18.54,Cash,Delivery,Buy 1 Get 1
173,11/4/2024,12,173,Suburb,Donut,Jelly Filled,3,2.94,8.82,Credit Card,In-store,10% Off
174,11/16/2024,1,174,Midtown,Coffee,,3,2.68,8.04,Cash,Delivery,10% Off
175,12/8/2024,23,175,Midtown,Coffee,,6,2.97,17.82,Cash,In-store,None
176,11/6/2024,14,176,Suburb,Donut,Vanilla Frosted,1,3.11,3.11,Mobile,In-store,10% Off
176,11/6/2024,14,176,Suburb,Donut,Apple Fritter,2,2.1,4.2,Mobile,In-store,None
176,11/6/2024,14,176,Midtown,Donut,Apple Fritter,6,1.94,11.64,Credit Card,Delivery,10% Off
177,10/20/2024,12,177,Suburb,Hot Tea,,3,3.54,10.62,Credit Card,Delivery,10% Off
178,11/17/2024,16,178,Downtown,Donut,Chocolate Twist,3,1.35,4.05,Cash,In-store,None
178,11/17/2024,16,178,Suburb,Coffee,,5,2.17,10.85,Credit Card,Delivery,None
178,11/17/2024,16,178,Suburb,Coffee,,4,2.91,11.64,Credit Card,In-store,None
179,12/5/2024,22,179,Midtown,Coffee,,2,1.94,3.88,Credit Card,In-store,None
179,12/5/2024,22,179,Midtown,Donut,Pumpkin Spice,2,1.59,3.18,Credit Card,Delivery,None
180,10/28/2024,22,180,Midtown,Donut,Vanilla Frosted,6,3.52,21.12,Cash,In-store,10% Off
180,10/28/2024,22,180,Suburb,Donut,Old Fashioned,3,1.1,3.3,Credit Card,Delivery,Buy 1 Get 1
180,10/28/2024,22,180,Midtown,Donut,Lemon Glazed,6,3.32,19.92,Credit Card,In-store,10% Off
181,12/10/2024,17,181,Downtown,Hot Tea,,5,3.47,17.35,Credit Card,In-store,10% Off
182,12/21/2024,21,182,Suburb,Coffee,,4,1.31,5.24,Mobile,In-store,None
182,12/21/2024,21,182,Uptown,Hot Tea,,3,3.59,10.77,Mobile,In-store,Buy 1 Get 1
183,10/12/2024,10,183,Midtown,Hot Tea,,6,2.83,16.98,Cash,In-store,Buy 1 Get 1
184,12/8/2024,18,184,Suburb,Donut,Lemon Glazed,3,2.6,7.8,Mobile,Delivery,None
185,11/17/2024,15,185,Uptown,Hot Tea,,5,3.96,19.8,Cash,Delivery,Buy 1 Get 1
185,11/17/2024,15,185,Suburb,Hot Tea,,6,1.38,8.28,Cash,In-store,10% Off
185,11/17/2024,15,185,Midtown,Hot Tea,,2,3.28,6.56,Mobile,In-store,10% Off
186,10/25/2024,13,186,Midtown,Hot Tea,,6,2.24,13.44,Cash,In-store,None
186,10/25/2024,13,186,Downtown,Hot Tea,,6,3.81,22.86,Mobile,Delivery,None
186,10/25/2024,13,186,Downtown,Donut,Maple Bar,6,3.92,23.52,Cash,Delivery,Buy 1 Get 1
187,12/5/2024,5,187,Downtown,Coffee,,4,1.81,7.24,Mobile,In-store,10% Off
187,12/5/2024,5,187,Uptown,Donut,Cinnamon Sugar,6,3.29,19.74,Cash,Delivery,Buy 1 Get 1
188,10/20/2024,9,188,Midtown,Coffee,,4,2.37,9.48,Cash,In-store,10% Off
189,10/6/2024,11,189,Downtown,Coffee,,3,1.28,3.84,Mobile,In-store,None
189,10/6/2024,11,189,Downtown,Coffee,,1,2.19,2.19,Credit Card,In-store,None
190,12/30/2024,15,190,Uptown,Donut,Maple Bar,1,1.64,1.64,Cash,In-store,10% Off
190,12/30/2024,15,190,Uptown,Donut,Jelly Filled,1,3.09,3.09,Mobile,In-store,None
190,12/30/2024,15,190,Uptown,Donut,Old Fashioned,4,1.27,5.08,Cash,Delivery,None
191,11/14/2024,4,191,Suburb,Coffee,,4,3.32,13.28,Credit Card,In-store,Buy 1 Get 1
191,11/14/2024,4,191,Downtown,Donut,Lemon Glazed,6,1.49,8.94,Credit Card,In-store,10% Off
192,12/19/2024,17,192,Midtown,Coffee,,4,2.85,11.4,Cash,In-store,Buy 1 Get 1
192,12/19/2024,17,192,Midtown,Coffee,,1,2.77,2.77,Mobile,Delivery,None
192,12/19/2024,17,192,Uptown,Coffee,,2,1.83,3.66,Cash,Delivery,10% Off
193,11/1/2024,7,193,Suburb,Hot Tea,,2,2.55,5.1,Credit Card,Delivery,None
194,10/20/2024,21,194,Suburb,Donut,Old Fashioned,4,2.16,8.64,Mobile,In-store,10% Off
194,10/20/2024,21,194,Midtown,Donut,Cinnamon Sugar,3,1.4,4.2,Mobile,In-store,None
194,10/20/2024,21,194,Downtown,Donut,Jelly Filled,5,1.2,6,Cash,In-store,Buy 1 Get 1
195,10/31/2024,9,195,Midtown,Hot Tea,,6,3.14,18.84,Mobile,Delivery,Buy 1 Get 1
195,10/31/2024,9,195,Uptown,Coffee,,3,1.25,3.75,Credit Card,In-store,Buy 1 Get 1
196,10/12/2024,19,196,Uptown,Hot Tea,,4,2.76,11.04,Mobile,Delivery,10% Off
196,10/12/2024,19,196,Midtown,Coffee,,1,1.73,1.73,Cash,Delivery,10% Off
196,10/12/2024,19,196,Suburb,Donut,Blueberry Cake,6,3.23,19.38,Cash,In-store,10% Off
197,11/8/2024,0,197,Downtown,Donut,Chocolate Twist,4,3.86,15.44,Cash,Delivery,Buy 1 Get 1
198,11/9/2024,16,198,Uptown,Hot Tea,,6,3.66,21.96,Mobile,Delivery,None
198,11/9/2024,16,198,Uptown,Donut,Blueberry Cake,6,3.93,23.58,Mobile,Delivery,10% Off
198,11/9/2024,16,198,Suburb,Hot Tea,,1,2.5,2.5,Mobile,In-store,None
199,11/17/2024,6,199,Uptown,Donut,Old Fashioned,6,2.53,15.18,Cash,In-store,Buy 1 Get 1
200,10/14/2024,20,200,Suburb,Hot Tea,,4,3.76,15.04,Cash,Delivery,Buy 1 Get 1
200,10/14/2024,20,200,Downtown,Hot Tea,,2,2.25,4.5,Mobile,In-store,10% Off
201,11/28/2024,5,201,Suburb,Donut,Apple Fritter,6,3.71,22.26,Cash,In-store,None
201,11/28/2024,5,201,Downtown,Donut,Pumpkin Spice,3,3.32,9.96,Mobile,In-store,10% Off
202,11/2/2024,17,202,Downtown,Donut,Cinnamon Sugar,2,1.87,3.74,Credit Card,In-store,None
202,11/2/2024,17,202,Suburb,Hot Tea,,5,3.92,19.6,Credit Card,In-store,Buy 1 Get 1
203,12/22/2024,13,203,Uptown,Donut,Jelly Filled,2,2.62,5.24,Mobile,In-store,10% Off
204,10/31/2024,11,204,Suburb,Hot Tea,,1,1.62,1.62,Mobile,Delivery,Buy 1 Get 1
204,10/31/2024,11,204,Uptown,Coffee,,6,1.84,11.04,Cash,Delivery,10% Off
205,10/18/2024,22,205,Suburb,Donut,Maple Bar,5,1.29,6.45,Credit Card,Delivery,Buy 1 Get 1
205,10/18/2024,22,205,Suburb,Donut,Vanilla Frosted,6,3.89,23.34,Mobile,Delivery,None
206,12/20/2024,15,206,Suburb,Hot Tea,,3,2.36,7.08,Cash,In-store,Buy 1 Get 1
206,12/20/2024,15,206,Midtown,Donut,Chocolate Twist,1,1.49,1.49,Mobile,Delivery,Buy 1 Get 1
207,12/30/2024,7,207,Midtown,Hot Tea,,2,2.36,4.72,Mobile,In-store,Buy 1 Get 1
207,12/30/2024,7,207,Uptown,Coffee,,6,1.91,11.46,Cash,Delivery,Buy 1 Get 1
207,12/30/2024,7,207,Uptown,Donut,Old Fashioned,3,2.19,6.57,Credit Card,Delivery,None
208,12/11/2024,13,208,Suburb,Donut,Vanilla Frosted,4,2.67,10.68,Cash,Delivery,Buy 1 Get 1
209,12/19/2024,6,209,Suburb,Donut,Jelly Filled,1,3.49,3.49,Cash,In-store,None
210,10/24/2024,2,210,Uptown,Donut,Lemon Glazed,5,1.78,8.9,Cash,In-store,Buy 1 Get 1
210,10/24/2024,2,210,Downtown,Donut,Chocolate Twist,1,3.72,3.72,Cash,In-store,None
211,12/14/2024,12,211,Midtown,Coffee,,5,2.3,11.5,Mobile,In-store,None
212,12/19/2024,7,212,Suburb,Donut,Chocolate Twist,3,1.64,4.92,Mobile,Delivery,None
212,12/19/2024,7,212,Suburb,Coffee,,1,2.84,2.84,Credit Card,Delivery,None
212,12/19/2024,7,212,Downtown,Donut,Apple Fritter,4,1.18,4.72,Mobile,In-store,None
213,11/24/2024,6,213,Uptown,Coffee,,6,3.98,23.88,Mobile,Delivery,None
214,10/7/2024,16,214,Midtown,Donut,Cinnamon Sugar,5,2.51,12.55,Mobile,In-store,Buy 1 Get 1
214,10/7/2024,16,214,Downtown,Hot Tea,,5,1.66,8.3,Cash,Delivery,10% Off
214,10/7/2024,16,214,Suburb,Hot Tea,,5,4,20,Cash,In-store,10% Off
215,10/22/2024,1,215,Uptown,Hot Tea,,5,3.45,17.25,Cash,Delivery,None
216,10/19/2024,2,216,Downtown,Coffee,,2,2.78,5.56,Credit Card,In-store,10% Off
217,10/10/2024,13,217,Suburb,Hot Tea,,5,2.69,13.45,Mobile,Delivery,Buy 1 Get 1
217,10/10/2024,13,217,Suburb,Donut,Jelly Filled,1,1.17,1.17,Cash,Delivery,Buy 1 Get 1
217,10/10/2024,13,217,Suburb,Hot Tea,,5,1.6,8,Mobile,In-store,None
218,10/29/2024,19,218,Suburb,Donut,Chocolate Twist,5,3.11,15.55,Cash,Delivery,Buy 1 Get 1
219,12/10/2024,22,219,Downtown,Donut,Lemon Glazed,1,2.01,2.01,Cash,In-store,10% Off
219,12/10/2024,22,219,Downtown,Donut,Pumpkin Spice,6,1.95,11.7,Cash,In-store,None
220,11/5/2024,15,220,Uptown,Hot Tea,,2,1.53,3.06,Credit Card,Delivery,10% Off
220,11/5/2024,15,220,Suburb,Donut,Chocolate Twist,5,1.95,9.75,Credit Card,In-store,None
221,11/3/2024,2,221,Downtown,Hot Tea,,6,1.23,7.38,Mobile,In-store,10% Off
222,12/15/2024,14,222,Suburb,Hot Tea,,4,1.03,4.12,Cash,In-store,None
223,12/20/2024,2,223,Midtown,Donut,Jelly Filled,1,2.16,2.16,Cash,Delivery,None
223,12/20/2024,2,223,Midtown,Donut,Cinnamon Sugar,5,2.13,10.65,Credit Card,In-store,Buy 1 Get 1
224,12/3/2024,8,224,Downtown,Donut,Jelly Filled,3,1.06,3.18,Cash,In-store,None
224,12/3/2024,8,224,Uptown,Coffee,,4,1.48,5.92,Credit Card,In-store,None
225,11/10/2024,11,225,Suburb,Donut,Jelly Filled,4,3.83,15.32,Credit Card,Delivery,Buy 1 Get 1
225,11/10/2024,11,225,Suburb,Donut,Maple Bar,3,1.62,4.86,Mobile,Delivery,10% Off
225,11/10/2024,11,225,Uptown,Hot Tea,,3,1.71,5.13,Mobile,Delivery,Buy 1 Get 1
226,10/28/2024,0,226,Downtown,Hot Tea,,1,2.28,2.28,Credit Card,Delivery,Buy 1 Get 1
227,11/4/2024,10,227,Uptown,Donut,Old Fashioned,2,2.91,5.82,Mobile,In-store,None
228,10/12/2024,12,228,Midtown,Donut,Pumpkin Spice,6,1.8,10.8,Cash,Delivery,None
228,10/12/2024,12,228,Downtown,Hot Tea,,2,2.34,4.68,Mobile,Delivery,None
229,11/21/2024,2,229,Uptown,Hot Tea,,5,1.18,5.9,Cash,Delivery,10% Off
230,11/29/2024,16,230,Midtown,Coffee,,5,1.18,5.9,Credit Card,Delivery,10% Off
230,11/29/2024,16,230,Uptown,Donut,Lemon Glazed,2,2.43,4.86,Mobile,In-store,10% Off
231,11/11/2024,20,231,Midtown,Coffee,,1,3.85,3.85,Cash,In-store,Buy 1 Get 1
231,11/11/2024,20,231,Uptown,Coffee,,2,1.13,2.26,Credit Card,Delivery,Buy 1 Get 1
231,11/11/2024,20,231,Uptown,Coffee,,5,1.77,8.85,Cash,Delivery,10% Off
232,12/27/2024,16,232,Uptown,Hot Tea,,3,2.56,7.68,Credit Card,Delivery,Buy 1 Get 1
232,12/27/2024,16,232,Uptown,Donut,Chocolate Twist,2,2.7,5.4,Cash,In-store,None
233,11/25/2024,15,233,Midtown,Hot Tea,,4,1.79,7.16,Credit Card,Delivery,Buy 1 Get 1
233,11/25/2024,15,233,Midtown,Coffee,,3,2.21,6.63,Cash,Delivery,None
233,11/25/2024,15,233,Downtown,Coffee,,1,3.24,3.24,Mobile,In-store,None
234,12/26/2024,5,234,Uptown,Hot Tea,,3,3.53,10.59,Cash,In-store,None
234,12/26/2024,5,234,Uptown,Donut,Cinnamon Sugar,3,3.19,9.57,Cash,Delivery,Buy 1 Get 1
235,10/18/2024,7,235,Suburb,Donut,Apple Fritter,3,3.46,10.38,Cash,Delivery,10% Off
235,10/18/2024,7,235,Uptown,Donut,Chocolate Twist,5,3.64,18.2,Cash,In-store,Buy 1 Get 1
236,10/15/2024,15,236,Downtown,Coffee,,1,2.37,2.37,Credit Card,In-store,None
237,11/17/2024,2,237,Uptown,Donut,Apple Fritter,4,2.91,11.64,Credit Card,In-store,Buy 1 Get 1
237,11/17/2024,2,237,Suburb,Hot Tea,,4,2.78,11.12,Mobile,Delivery,None
238,10/27/2024,16,238,Uptown,Hot Tea,,6,3.49,20.94,Mobile,In-store,None
239,11/25/2024,12,239,Suburb,Coffee,,5,3.34,16.7,Cash,In-store,10% Off
240,10/30/2024,18,240,Uptown,Hot Tea,,6,2.23,13.38,Credit Card,In-store,None
241,12/6/2024,0,241,Suburb,Coffee,,5,3.4,17,Mobile,Delivery,10% Off
242,11/9/2024,4,242,Downtown,Hot Tea,,4,3.69,14.76,Mobile,Delivery,Buy 1 Get 1
242,11/9/2024,4,242,Midtown,Donut,Blueberry Cake,6,2.56,15.36,Credit Card,In-store,Buy 1 Get 1
242,11/9/2024,4,242,Downtown,Hot Tea,,5,2.94,14.7,Mobile,In-store,None
243,12/25/2024,21,243,Downtown,Hot Tea,,3,2.92,8.76,Mobile,Delivery,Buy 1 Get 1
244,12/27/2024,7,244,Midtown,Coffee,,1,3.42,3.42,Credit Card,Delivery,10% Off
245,11/7/2024,23,245,Midtown,Donut,Pumpkin Spice,3,1.78,5.34,Mobile,Delivery,10% Off
246,10/12/2024,22,246,Suburb,Coffee,,3,3.18,9.54,Credit Card,Delivery,10% Off
247,10/11/2024,23,247,Suburb,Hot Tea,,2,3.52,7.04,Mobile,In-store,None
247,10/11/2024,23,247,Suburb,Coffee,,6,1.78,10.68,Credit Card,Delivery,10% Off
248,10/13/2024,7,248,Downtown,Coffee,,3,1.67,5.01,Mobile,Delivery,None
249,11/27/2024,0,249,Midtown,Hot Tea,,4,3.55,14.2,Cash,In-store,None
249,11/27/2024,0,249,Midtown,Coffee,,5,1.36,6.8,Credit Card,Delivery,None
250,12/6/2024,0,250,Downtown,Coffee,,2,3.98,7.96,Mobile,Delivery,Buy 1 Get 1
251,12/11/2024,19,251,Suburb,Coffee,,1,2.46,2.46,Mobile,In-store,Buy 1 Get 1
251,12/11/2024,19,251,Suburb,Donut,Blueberry Cake,2,3.28,6.56,Credit Card,In-store,None
252,12/30/2024,16,252,Midtown,Coffee,,5,2.3,11.5,Mobile,Delivery,None
253,12/2/2024,13,253,Downtown,Donut,Jelly Filled,5,1.6,8,Cash,Delivery,10% Off
253,12/2/2024,13,253,Suburb,Coffee,,1,3.03,3.03,Cash,Delivery,None
254,12/12/2024,8,254,Suburb,Donut,Vanilla Frosted,5,2.77,13.85,Cash,In-store,None
255,10/25/2024,4,255,Midtown,Donut,Apple Fritter,5,2.57,12.85,Credit Card,In-store,None
255,10/25/2024,4,255,Midtown,Donut,Cinnamon Sugar,2,1.49,2.98,Cash,In-store,Buy 1 Get 1
256,10/24/2024,2,256,Suburb,Coffee,,2,3.2,6.4,Cash,Delivery,10% Off
256,10/24/2024,2,256,Uptown,Donut,Vanilla Frosted,6,1.77,10.62,Credit Card,In-store,10% Off
256,10/24/2024,2,256,Midtown,Donut,Jelly Filled,1,3.07,3.07,Mobile,Delivery,Buy 1 Get 1
257,12/6/2024,23,257,Suburb,Hot Tea,,4,3.11,12.44,Credit Card,In-store,None
257,12/6/2024,23,257,Suburb,Donut,Maple Bar,6,2.56,15.36,Mobile,In-store,10% Off
257,12/6/2024,23,257,Midtown,Donut,Blueberry Cake,1,3.35,3.35,Cash,In-store,None
258,10/31/2024,4,258,Downtown,Coffee,,3,3.11,9.33,Cash,In-store,10% Off
258,10/31/2024,4,258,Downtown,Donut,Old Fashioned,6,3.8,22.8,Cash,In-store,Buy 1 Get 1
258,10/31/2024,4,258,Suburb,Donut,Maple Bar,5,3.01,15.05,Cash,In-store,10% Off
259,10/18/2024,20,259,Downtown,Donut,Blueberry Cake,6,1.69,10.14,Mobile,Delivery,Buy 1 Get 1
259,10/18/2024,20,259,Downtown,Donut,Chocolate Twist,1,3.56,3.56,Credit Card,Delivery,None
259,10/18/2024,20,259,Suburb,Donut,Maple Bar,1,1.03,1.03,Credit Card,In-store,None
260,11/16/2024,11,260,Uptown,Donut,Lemon Glazed,3,3.64,10.92,Mobile,Delivery,Buy 1 Get 1
260,11/16/2024,11,260,Downtown,Donut,Vanilla Frosted,4,3.89,15.56,Mobile,Delivery,None
261,11/9/2024,14,261,Uptown,Coffee,,1,1.4,1.4,Cash,In-store,None
261,11/9/2024,14,261,Midtown,Donut,Lemon Glazed,6,2.31,13.86,Mobile,In-store,10% Off
261,11/9/2024,14,261,Uptown,Coffee,,4,3.76,15.04,Mobile,Delivery,Buy 1 Get 1
262,10/20/2024,17,262,Suburb,Hot Tea,,6,1.94,11.64,Credit Card,Delivery,10% Off
263,10/11/2024,9,263,Midtown,Donut,Vanilla Frosted,6,3.18,19.08,Mobile,Delivery,Buy 1 Get 1
263,10/11/2024,9,263,Midtown,Donut,Jelly Filled,6,3.8,22.8,Mobile,In-store,Buy 1 Get 1
263,10/11/2024,9,263,Downtown,Donut,Cinnamon Sugar,2,1.99,3.98,Cash,In-store,10% Off
264,11/17/2024,17,264,Midtown,Donut,Vanilla Frosted,2,1.24,2.48,Credit Card,Delivery,Buy 1 Get 1
264,11/17/2024,17,264,Midtown,Donut,Pumpkin Spice,3,1.36,4.08,Credit Card,In-store,Buy 1 Get 1
264,11/17/2024,17,264,Uptown,Donut,Vanilla Frosted,1,2.67,2.67,Cash,Delivery,10% Off
265,10/19/2024,20,265,Downtown,Coffee,,6,3.01,18.06,Mobile,In-store,Buy 1 Get 1
